ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
201711161,ted.europa.eu/udl?uri=TED:NOTICE:11161-2017:TEXT:EN:HTML,2017,3,09-JAN-17,R208.S2,0,0,,Lietuvos Respublikos ūkio ministerija,188621919,Gedimino pr. 38,Vilnius,01104,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,,N,,,,72220000,72,,,Y,1,1,210000.0,210000,210000,Y,OPE,,0,M,,Kaina---Paslaugų teikimo strategija---Paslaugų teikimo metodų racionalumas ir tinkamumas---Įgyvendinamumas,30---30---25---15,N,1,7795095,1,,N,,UAB „S4ID“,,Geležinio Vilko g. 18A,Vilniaus m.; Vilniaus m. sav.,08104,LT,,1,Priežiūrą atliekančių institucijų informacinės sistemos (PAIIS) reglamentinės specifikacijos parengimo ir techninės priežiūros paslaugų pirkimas,3,,,,,,210000,210000,N,11-OCT-16
201712759,ted.europa.eu/udl?uri=TED:NOTICE:12759-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,1,100080.0,100080,100080,N,OPE,,0,L,100,,,N,1,7797494,1,,N,,UAB „Asseco Lietuva“,,Kalvarijų g. 125B,Vilnius,,LT,,1,Buhalterinės apskaitos ir finansų valdymo sistemos priežiūros; konsultavimo ir tobulinimo paslaugos,2,,,,,,100080,100080,N,13-APR-16
201712762,ted.europa.eu/udl?uri=TED:NOTICE:12762-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,1,40500.0,40500,40500,N,OPE,,0,L,100,,,N,1,7797497,1,,N,,Uždaroji akcinė bendrovė „STEKAS“,,Lvovo g. 38A,Vilniaus m.; 2000 Vilniaus m. sav.,,LT,,1,Darbo užmokesčio apskaitos programos „STEKAS-ALGA“; susidedančios iš Darbo užmokesčio modulio; Darbo laiko apskaitos modulio; Personalo apskaitos modulio ir Atostogų apskaitos modulio priežiūros; atnaujinimo ir konsultavimo paslaugos,1,,,,,,40500,40500,N,06-APR-16
201712763,ted.europa.eu/udl?uri=TED:NOTICE:12763-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,1,28604.0,28604,28604,N,OPE,,0,L,100,,,N,1,7797498,1,,N,,UAB ATEA,,Juozo Rutkausko g. 6,Vilnius,,LT,,1,Lietuvos Respublikos apygardų; apygardų administracinių teismų ir Lietuvos vyriausiojo administracinio teismo tarnybinių stočių; skirtų garso įrašų saugojimui; gamintojo pogarantinės priežiūros paslaugos,1,,,,,,28604,28604,N,01-SEP-16
201712767,ted.europa.eu/udl?uri=TED:NOTICE:12767-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,5,83384.22,94349,94349,N,OPE,,0,L,100,,,N,5,7797507,1,,N,,UAB „Alna Intelligence“,,Goštauto g. 40B,Vilnius,01112,LT,,1,HP Data Protector programinės įrangos gamintojo techninio palaikymo paslaugos,2,,,,,,19571,19571,N,23-JUN-16
201712767,ted.europa.eu/udl?uri=TED:NOTICE:12767-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,5,83384.22,94349,94349,N,OPE,,0,L,100,,,N,5,7797508,2,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,01112,LT,,2,Hewlett-Packard duomenų saugyklos EVA6400 aparatinės ir programinės įrangos gamintojo pogarantinės priežiūros paslaugos,2,,,,,,28338,28338,N,23-JUN-16
201712767,ted.europa.eu/udl?uri=TED:NOTICE:12767-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,5,83384.22,94349,94349,N,OPE,,0,L,100,,,N,5,7797509,3,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,01112,LT,,3,Hewlett-Packard duomenų saugyklos EVA6350 aparatinės ir programinės įrangos gamintojo pogarantinės priežiūros paslaugos,2,,,,,,9040,9040,N,23-JUN-16
201712767,ted.europa.eu/udl?uri=TED:NOTICE:12767-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,5,83384.22,94349,94349,N,OPE,,0,L,100,,,N,5,7797510,4,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,01112,LT,,4,VMWARE programinės įrangos gamintojo techninio palaikymo paslaugos,2,,,,,,11600,11600,N,23-JUN-16
201712767,ted.europa.eu/udl?uri=TED:NOTICE:12767-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,4,5,83384.22,94349,94349,N,OPE,,0,L,100,,,N,5,7797511,5,,N,,Uždaroji akcinė bendrovė „Blue Bridge“,,J. Jasinskio g. 16,Vilnius,01112,LT,,5,Hewlett-Packard tarnybinių stočių ir kitos kompiuterių aparatinės įrangos gamintojo pogarantinės priežiūros paslaugos,2,,,,,,25800,25800,N,23-JUN-16
201712769,ted.europa.eu/udl?uri=TED:NOTICE:12769-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Valstybinė augalininkystės tarnyba prie Žemės ūkio ministerijos,302526112,Ozo g. 4A,Vilnius,08200,A1,LT,LT,,,N,,Environment,N,,,S,,N,,,,72210000,72,,,Y,1,1,925260.0,925260,925260,N,OPE,,0,M,,Kaina (C)---Funkcinės ir techninės charakteristikos (T1)---Loginis pagrindimas ir įgyvendinimo strategija (T2)*,30---50---20,N,1,7797513,1,,N,,UAB „Insoft“,,Ozo g. 10A,Vilnius,08200,LT,,1,Valstybinės augalininkystės tarnybos informacinės sistemos sukūrimo paslaugos,6,,,,,,925260,925260,Y,08-DEC-16
201712779,ted.europa.eu/udl?uri=TED:NOTICE:12779-2017:TEXT:EN:HTML,2017,3,10-JAN-17,R208.S2,0,0,,Veeteede Amet,70002414,Valge 4,Tallinn,11413,A1,EE,EE,,,1,,General public\services,N,,,S,EE,N,,,,72250000,72,,,Y,1,,560000.0,560000,560000,N,NOC,,0,L,100,,,N,1,7797533,,,N,,SAAB Technologies B.V.,,Malkenschoten 40,Apeldoorn,7333,NL,,1,,,,,,1,,560000,560000,,27-DEC-16
201715485,ted.europa.eu/udl?uri=TED:NOTICE:15485-2017:TEXT:EN:HTML,2017,3,12-JAN-17,R208.S2,0,0,,Valstybinė ligonių kasa prie Sveikatos apsaugos ministerijos,191351679,Europos a. 1,Vilnius,03505,A1,LT,LT,,,1,,Health,N,,,S,,N,,,,72260000,72,,48219300,Y,4,,78160.0,78160,78160,N,NOC,,0,L,100,,,N,1,7802297,,,N,,UAB „Cetus“,,Verkių 42-401,Vilnius,09109,LT,,1,,1,,,,,,78160,78160,N,05-JAN-17
201720588,ted.europa.eu/udl?uri=TED:NOTICE:20588-2017:TEXT:EN:HTML,2017,3,17-JAN-17,R208.S2,0,0,,Valsts akciju sabiedrība “Valsts nekustamie īpašumi”,,Vaļņu iela 28,Rīga,1980,A1,LV,LV,,,8,,Other,N,,,S,LV00,N,,,,72720000,72,,72300000,Y,1,,290000.0,290000,290000,N,NIC,,0,M,,,,N,1,7810246,,,N,,SIA “Lattelecom”,,Dzirnavu iela 105,Rīga,1011,LV,,1,,2,,,,,,290000,290000,N,09-JAN-17
201720592,ted.europa.eu/udl?uri=TED:NOTICE:20592-2017:TEXT:EN:HTML,2017,3,17-JAN-17,R208.S2,0,0,,Latvijas Nacionālā bibliotēka,,Mūkusalas iela 3,Rīga,1423,A1,LV,LV,,,1,,Education,N,,,S,LV006,Y,,,,72220000,72,,,Y,1,,798000.0,798000,798000,Y,OPE,,0,M,,,,N,1,7810268,,,N,,SIA “Corporate Consulting”,,Pērnavas iela 43A-9,Rīga,1009,LV,,1,,1,,,,,1000000,798000,798000,N,09-JAN-17
201720692,ted.europa.eu/udl?uri=TED:NOTICE:20692-2017:TEXT:EN:HTML,2017,3,17-JAN-17,R208.S2,0,0,,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Narva mnt 3,Tartu,51009,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72260000,72,,,Y,1,,200000.0,200000,200000,Y,OPE,,0,M,,Pakkuja poolt pakutava arendaja poolt teostatud proovitöö lahendus---Hankelepingute alusel tellitavate arendus- ja hooldusteenuste ühtse tunnihinna maksumus,50---50,N,1,7810423,,,N,,Heisi IT OÜ,,Lõõtsa 2B,Tallinn,11415,EE,,1,,2,,,,,200000,,200000,,17-JAN-17
201722703,ted.europa.eu/udl?uri=TED:NOTICE:22703-2017:TEXT:EN:HTML,2017,3,18-JAN-17,R208.S2,0,0,,Latvijas Banka,,Kr. Valdemāra iela 2a,Rīga,1050,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72230000,72,,,Y,4,,51809.7,51809.7,51809.7,N,OPE,,0,L,100,,,N,2,7812854,,,N,,SIA “Aspired”,,Ventspils Augsto tehnoloģiju parks 1,Ventspils,3602,LV,,1,,3,,,,,29857.2,29857.2,29857.2,N,11-JAN-17
201722703,ted.europa.eu/udl?uri=TED:NOTICE:22703-2017:TEXT:EN:HTML,2017,3,18-JAN-17,R208.S2,0,0,,Latvijas Banka,,Kr. Valdemāra iela 2a,Rīga,1050,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72230000,72,,,Y,4,,51809.7,51809.7,51809.7,N,OPE,,0,L,100,,,N,2,7812855,,,N,,SIA “MS-IDI”,,Piemiņas iela 4,Audriņi; Audriņu pag.; Rēzeknes nov.,4611,LV,,2,,3,,,,,21952.5,21952.5,21952.5,N,11-JAN-17
201726888,ted.europa.eu/udl?uri=TED:NOTICE:26888-2017:TEXT:EN:HTML,2017,6,20-JAN-17,R208.S2,0,0,,Valsts akciju sabiedrība “Latvijas dzelzceļš”,,Gogoļa iela 3,Rīga,1547,A3,LV,LV,,,4,,Railway services,N,,,S,LV00,N,,,,72250000,72,,,Y,1,,745819.2,745819.2,745819.2,N,NOC,,0,L,100,,,N,2,7819666,,,N,,SIA “DPA”,,Elizabetes iela 75,Rīga,1050,LV,,1,,1,,,,,,745819.2,745819.2,N,12-JAN-17
201726888,ted.europa.eu/udl?uri=TED:NOTICE:26888-2017:TEXT:EN:HTML,2017,6,20-JAN-17,R208.S2,0,0,,Valsts akciju sabiedrība “Latvijas dzelzceļš”,,Gogoļa iela 3,Rīga,1547,A3,LV,LV,,,4,,Railway services,N,,,S,LV00,N,,,,72250000,72,,,Y,1,,745819.2,745819.2,745819.2,N,NOC,,0,,,,,N,2,7819667,,,Y,,,,,,,,,1,,,,,,,,,,,
201726943,ted.europa.eu/udl?uri=TED:NOTICE:26943-2017:TEXT:EN:HTML,2017,3,13-JAN-17,R208.S2,0,0,,Office of the Body of European Regulators for Electronic Communications (BEREC Office),,Z. A. Meierovica Bulv. 14; 2nd floor,Riga,1050,A1,LV,EU,,,5,AG,General public\services,N,,,S,,N,C,Y,,72100000,72,,72610000---72611000---72590000---72200000---72260000---72267200---72250000,N,2,,,,,N,OPE,,0,M,,Organisation of work and resources---Quality of contractors' internal performance monitoring methods---Quality control measure compliance with the service specification---Eventual use of ancillary means that the contractor may offer to accompany the execution of the contract,12---9---27---12,N,2,7819688,,,N,,,,,,,,,BEREC/16/094,,,,,,,,,0,N,08-DEC-16
201726943,ted.europa.eu/udl?uri=TED:NOTICE:26943-2017:TEXT:EN:HTML,2017,3,13-JAN-17,R208.S2,0,0,,Office of the Body of European Regulators for Electronic Communications (BEREC Office),,Z. A. Meierovica Bulv. 14; 2nd floor,Riga,1050,A1,LV,EU,,,5,AG,General public\services,N,,,S,,N,C,Y,,72100000,72,,72610000---72611000---72590000---72200000---72260000---72267200---72250000,N,2,,,,,N,OPE,,0,M,,Organisation of work and resources---Quality of contractors' internal performance monitoring methods---Quality control measure compliance with the service specification---Eventual use of ancillary means that the contractor may offer to accompany the execution of the contract,12---9---27---12,N,2,7819689,,,N,,,,,,,,,BEREC/16/095,,,,,,,,,0,N,08-DEC-16
201728807,ted.europa.eu/udl?uri=TED:NOTICE:28807-2017:TEXT:EN:HTML,2017,3,20-JAN-17,R208.S2,0,0,,Kalėjimų departamentas prie Lietuvos Respublikos teisingumo ministerijos,288697120,L. Sapiegos g. 1,Vilnius,10312,A1,LT,LT,,,1,,Public Order and Safety,Y,,,S,,N,,,,72267000,72,,,Y,3,,135480.0,135480,135480,N,OPE,,0,L,100,,,N,1,7821889,,,N,,UAB „Labbis“,,Žalgirio g. 92,Vilnius,09303,LT,,1,,1,,,,,,135480,135480,N,16-JAN-17
201732802,ted.europa.eu/udl?uri=TED:NOTICE:32802-2017:TEXT:EN:HTML,2017,3,24-JAN-17,R208.S2,0,0,,Siseministeeriumi infotehnoloogia- ja arenduskeskus,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,,,72262000,72,,72263000---72261000---72267000---72254100,N,3,,300000.0,300000,300000,Y,NOC,,0,L,100,,,N,1,7827710,,,N,,Aktsiaselts Sertifitseerimiskeskus,,Pärnu mnt 141,Tallinn,11314,EE,,1,,1,,,,,300000,,300000,,23-JAN-17
201732954,ted.europa.eu/udl?uri=TED:NOTICE:32954-2017:TEXT:EN:HTML,2017,3,18-JAN-17,R209.S1,0,0,N,European Institute for Gender Equality,,Gedimino pr. 16,Vilnius,01103,A1,LT,EU,N,,5,AG,Other,N,N,N,S,,N,,,N,72200000,72,,,N,4,1,97410.0,97410,97410,N,NOC,,0,L,,,,N,1,7827891,,,N,N,Ex Libris GMBH,HRB 63644,Gasstraße 18; Haus 2,Hamburg,22761,DE,N,EIGE/2016/OPER/15,Maintenance and support for Primo and Aleph,1,,,,,81000,97410,97410,N,31-OCT-16
201734453,ted.europa.eu/udl?uri=TED:NOTICE:34453-2017:TEXT:EN:HTML,2017,3,27-JAN-17,R208.S2,0,0,,Valstybinė kelių transporto inspekcija prie Susisiekimo ministerijos,188647255,Švitrigailos g. 42/31,Vilnius,03209,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72211000,72,,,Y,1,,223140.5,223140.5,223140.5,N,OPE,,0,L,100,,,N,1,7829939,,,N,,UAB „INNTEC“,,Ulonų g. 5,Vilnius,04123,LT,,1,,2,,,,,,223140.5,223140.5,N,29-NOV-16
201743111,ted.europa.eu/udl?uri=TED:NOTICE:43111-2017:TEXT:EN:HTML,2017,3,01-FEB-17,R208.S2,0,0,,Savivaldybės įmonė „Susisiekimo paslaugos“,124644360,Žolyno g. 15,Vilnius,10209,A2,LT,LT,,,3,,General public\services,N,,,S,,N,,,,72267000,72,,,Y,1,1,261500.0,261500,261500,N,OPE,,0,M,,Kaina---Funkcinės ir techninės charakteristikos---Įgyvendinamumas,40---35---25,N,1,7843911,1,,N,,UAB „Algoritmų Sistemos“,,A.Juozapavičiaus g. 6/2,Vilnius,09310,LT,,1,M.Transport informacinės sistemos priežiūros ir plėtros paslaugos,2,,,,,261500,261500,261500,N,30-DEC-16
201748825,ted.europa.eu/udl?uri=TED:NOTICE:48825-2017:TEXT:EN:HTML,2017,3,06-FEB-17,R208.S2,0,0,,Latvijas Banka,,Kr. Valdemāra iela 2a,Rīga,1050,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72230000,72,,,Y,4,,41338.54,41338.54,41338.54,N,OPE,,0,L,100,,,N,3,7850688,,,N,,SIA “Giraffe Visualization Group”,,Stabu iela 61-41,Rīga,1011,LV,,1,,3,,,,,20384.07,20384.07,20384.07,N,30-JAN-17
201748825,ted.europa.eu/udl?uri=TED:NOTICE:48825-2017:TEXT:EN:HTML,2017,3,06-FEB-17,R208.S2,0,0,,Latvijas Banka,,Kr. Valdemāra iela 2a,Rīga,1050,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72230000,72,,,Y,4,,41338.54,41338.54,41338.54,N,OPE,,0,L,100,,,N,3,7850689,,,N,,SIA “Giraffe Visualization Group”,,Stabu iela 61-41,Rīga,1011,LV,,2,,3,,,,,12728.75,12728.75,12728.75,N,30-JAN-17
