ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651887,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,5,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Šiaulių teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651888,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,6,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Panevėžio teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651889,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,7,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Alytaus teritorine darbo birža,1,,,,,,14361.32,14361.32,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651890,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,8,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Marijampolės teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651891,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,9,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Tauragės teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651892,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,10,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Telšių teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513217,ted.europa.eu/udl?uri=TED:NOTICE:13217-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Lietuvos darbo birža,190766619,Geležinio Vilko g. 3A,Vilnius,03131,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,A,,,72267000,72,,,Y,1,1,444004.24,444004.24,444004.24,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija (T1)---Paslaugų apimties ir kokybės užtikrinimo planas (T2),40---40---20,N,11,6651893,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „LABBIS“,,A. Goštauto g. 11,Vilnius,01108,LT,,11,Finansų valdymo ir apskaitos sistemos priežiūros; vystymo; konsultavimo bei pritaikymo Europos Sąjungos fondų lėšomis finansuojamiems projektams paslaugų viešojo pirkimo pardavimo sutartis su Utenos teritorine darbo birža,1,,,,,,21541.98,21541.98,N,11-DEC-14
201513230,ted.europa.eu/udl?uri=TED:NOTICE:13230-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Susisiekimo ministerija — Informacinės visuomenės plėtros komitetas,188772433,Gedimino pr. 7,Vilnius,01103,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72222200,72,,72243000---72263000---48000000---48781000,Y,4,1,125661.58,125661.58,125661.58,Y,OPE,,0,M,,Kokybė---Kaina,60---40,N,1,6651909,1,,N,,UAB „Insoft“ (pasiūlymą pateikė ūkio subjektų grupė: UAB „ATEA“; 122588443 UAB „Insoft“; 302294870),,Ozo g. 10A,Vilnius,08200,LT,,1,PĮLV paslaugos sukūrimo ir įdiegimo VIISP infrastruktūroje paslaugų įgijimas,1,,,,,,125661.58,125661.58,N,29-DEC-14
201513383,ted.europa.eu/udl?uri=TED:NOTICE:13383-2015:TEXT:EN:HTML,2015,3,13-JAN-15,R208.S2,0,0,,Valsts ieņēmumu dienests,,Talejas iela 1,Rīga,1978,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72250000,72,,,Y,1,0,2968783.76,2968783.76,2968783.76,N,OPE,,0,L,100,,,N,1,6652172,,,N,,SIA “Lattelecom Technology”,,Pērses iela 8,Rīga,1011,LV,,1,,3,,,,,2968783.76,2968783.76,2968783.76,N,08-JAN-15
201513457,ted.europa.eu/udl?uri=TED:NOTICE:13457-2015:TEXT:EN:HTML,2015,3,12-JAN-15,R208.S2,0,0,,Ryšių reguliavimo tarnyba,121442211,Algirdo g. 27A,Vilnius,03219,A1,LT,LT,,,N,,General public\services,N,,,S,,N,,,,72260000,72,,32573000,Y,1,1,318342.69,318342.69,318342.69,N,OPE,,0,M,,Kaina---Projekto aprėptis---Techninio sprendimo atitikties architektūriniams reikalavimams pagrindimas---Projekto įgyvendinamumas ir įgyvendinimo plano optimalumas,30---10---50---10,N,1,6652278,1,,N,,Advanced Topographic Development and Images Ltd,,11 Old Jewry; 8th Floor South;,London,,UK,,1,Radijo spektro valdymo sistema (įskaitant jos įdiegimą ir pritaikymą RRT reikmėms),4,,,,,,318342.69,318342.69,N,21-OCT-14
201515631,ted.europa.eu/udl?uri=TED:NOTICE:15631-2015:TEXT:EN:HTML,2015,3,14-JAN-15,R208.S2,0,0,,Neatliekamās medicīniskās palīdzības dienests,,Laktas iela 8,Rīga,1013,A1,LV,LV,,,1,,Health,N,,,S,LV00,N,,,,72318000,72,,,Y,1,0,642600.0,642600,642600,N,OPE,,0,L,100,,,N,1,6655825,,,N,,SIA “Lattelecom”,,Dzirnavu iela 105,Rīga,1011,LV,,1,,1,,,,,642600,642600,642600,Y,09-JAN-15
201523216,ted.europa.eu/udl?uri=TED:NOTICE:23216-2015:TEXT:EN:HTML,2015,3,20-JAN-15,R208.S2,0,0,,Sveikatos apsaugos ministerija — Valstybinė ligonių kasa,191351679,Europos a. 1,Vilnius,03505,A1,LT,LT,,,1,,Health,N,,,S,,N,,,,72226000,72,,,Y,4,1,9600.0,9600,9600,N,OPE,,0,L,100,,,N,1,6667790,1,,N,,Uždaroji akcinė bendrovė „Stekas“,,Lvovo g. 38A,Vilnius,09307,LT,,1,Buhalterinės apskaitos informacinės sistemos „Stekas“ posistemių „Apskaita“ ir „Alga“ duomenų bazių pakeitimų; susijusių su euro įvedimu; paslaugos,1,,,,,,9600,9600,N,16-DEC-14
201523279,ted.europa.eu/udl?uri=TED:NOTICE:23279-2015:TEXT:EN:HTML,2015,3,19-JAN-15,R208.S2,0,0,,Valsts ieņēmumu dienests,,Talejas iela 1,Rīga,1978,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72250000,72,,,Y,1,0,391600.0,391600,391600,N,OPE,,0,M,,,,N,1,6667875,,,N,,Piegādātāju apvienība; kurā ietilpst SIA “Ernst & Young Baltic” un SIA “Corporate Solutions”,,Muitas iela 1a,Rīga,1010,LV,,1,,2,,,,,,391600,391600,N,10-JAN-15
201523329,ted.europa.eu/udl?uri=TED:NOTICE:23329-2015:TEXT:EN:HTML,2015,3,20-JAN-15,R208.S2,0,0,,Nacionālais veselības dienests,,Cēsu iela 31 k-3,Rīga,1012,A1,LV,LV,,,1,,Health,N,,,S,LV006,Y,,Y,,72230000,72,,,Y,1,0,375597.25,375597.25,375597.25,Y,OPE,,0,M,,,,N,1,6667975,,,N,,SIA “Visma Enterprise”,,Kronvalda bulvāris 3/5,Rīga,1010,LV,,1,,4,,,,,,375597.25,375597.25,N,15-JAN-15
201523329,ted.europa.eu/udl?uri=TED:NOTICE:23329-2015:TEXT:EN:HTML,2015,3,20-JAN-15,R208.S2,0,0,,Nacionālais veselības dienests,,Cēsu iela 31 k-3,Rīga,1012,A1,LV,LV,,,1,,Health,N,,,S,LV006,Y,,,,72230000,72,,,Y,1,0,375597.25,375597.25,375597.25,Y,OPE,,0,M,,,,N,1,6667975,,,N,,SIA “Visma Enterprise”,,Kronvalda bulvāris 3/5,Rīga,1010,LV,,1,,4,,,,,,375597.25,375597.25,N,15-JAN-15
201523395,ted.europa.eu/udl?uri=TED:NOTICE:23395-2015:TEXT:EN:HTML,2015,3,19-JAN-15,R208.S2,0,0,,Uzņēmumu reģistrs,,Pērses iela 2,Rīga,1011,A1,LV,LV,,,1,,General public\services,N,,,S,LV00,N,,,,72262000,72,,,Y,1,0,699480.0,699480,699480,Y,OPE,,0,M,,,,N,1,6668120,,,N,,Akciju sabiedrība “Exigen Services Latvia”,,Sergeja Eizenšteina iela 29A,Rīga,1079,LV,,1,,3,,,,,750000,699480,699480,N,13-JAN-15
201523529,ted.europa.eu/udl?uri=TED:NOTICE:23529-2015:TEXT:EN:HTML,2015,3,20-JAN-15,R208.S2,0,0,,VĮ Registrų centras,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72222200,72,,72243000---72263000---72267000,Y,1,0,359128.83,359128.83,359128.83,Y,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir sprendimo įgyvendinimas---Paslaugų atlikimo strategija,40---40---20,N,1,6668303,,,N,,UAB „Alna Software“,,A. Domaševičiaus g. 9,Vilnius,,LT,,1,,1,,,,,,359128.83,359128.83,N,20-OCT-14
201523589,ted.europa.eu/udl?uri=TED:NOTICE:23589-2015:TEXT:EN:HTML,2015,3,20-JAN-15,R208.S2,0,0,,Sveikatos apsaugos ministerija — Valstybinė ligonių kasa,191351679,Europos a. 1,Vilnius,03505,A1,LT,LT,,,1,,Health,N,,,S,,N,,,,72200000,72,,,Y,1,1,521316.03,521316.03,521316.03,N,OPE,,0,M,,Kaina---Pirmas parametras (T1)---Antras parametras (T2),40---40---20,N,1,6668462,1,,N,,UAB „Algoritmų sistemos“,,A. Juozapavičiaus g. 6/2,Vilnius,09310,LT,,1,Privalomojo sveikatos draudimo informacinės sistemos SVEIDRA pakeitimų; susijusių su euro įvedimu; paslaugos,1,,,,,,521316.03,521316.03,N,15-DEC-14
201525103,ted.europa.eu/udl?uri=TED:NOTICE:25103-2015:TEXT:EN:HTML,2015,3,21-JAN-15,R208.S2,0,0,,Valstybės įmonė „Regitra“,110078991,Liepkalnio g. 97,Vilnius,02121,A2,LT,LT,,,6,,General public\services,N,,,S,LT00,N,,,,72261000,72,,,Y,4,1,103683.97,103683.97,103683.97,N,OPE,,0,L,100,,,N,1,6671644,1,,N,,UAB „ATEA“,,J. Rutkausko g. 6,Vilnius,05312,LT,,1,Duomenų bazių (Oracle) programinės įrangos techninio aptarnavimo palaikymo paslaugos,2,,,,,,103683.97,103683.97,N,16-DEC-14
201527315,ted.europa.eu/udl?uri=TED:NOTICE:27315-2015:TEXT:EN:HTML,2015,3,22-JAN-15,R208.S2,0,0,,Kauno miesto savivaldybės administracija,188764867,Laisvės al. 96,Kaunas,44251,A2,LT,LT,,,3,,General public\services,N,,,S,LT002,N,,,,72267000,72,,,Y,4,0,10136.7,10136.7,10136.7,N,NOC,,0,L,100,,,N,1,6673823,,,N,,Uždaroji akcinė bendrovė „Nevda“,,Savanorių pr. 178,Vilnius,,LT,,1,,1,,,,,,10136.7,10136.7,N,19-NOV-14
